t,px,qty,sign,mm_involved,mid_mark,spread,maker_age_s,maker_queue_ahead_qty_entry
288.225856,100.0800000000,1,1,1,100.1213482910,0.0100000000,1.415815,7
288.239905,100.0800000000,1,1,0,100.1277994260,0.0100000000,0.807355,8
288.240841,100.0700000000,1,-1,0,100.1266920250,0.0100000000,0.049536,0
288.279881,100.0800000000,1,1,1,100.0845509687,0.0100000000,0.651646,10
288.286835,100.0700000000,1,-1,1,100.0648223183,0.0100000000,0.055530,1
288.316202,100.0800000000,1,1,0,100.1280924095,0.0100000000,0.238302,10
288.330149,100.0800000000,1,1,0,100.1239009520,0.0100000000,0.251192,11
288.348087,100.0900000000,1,1,1,100.1092239672,0.0200000000,2.151967,0
288.353161,100.0900000000,1,1,1,100.1131794989,0.0200000000,2.147082,1
288.358492,100.0900000000,1,1,1,100.1219200446,0.0200000000,2.150810,2
288.389459,100.0800000000,1,-1,1,100.1127130902,0.0100000000,0.019310,0
288.394296,100.0900000000,1,1,1,100.1240204411,0.0100000000,2.080727,3
288.397672,100.0900000000,1,1,1,100.1170090488,0.0100000000,2.081143,4
288.406082,100.0900000000,1,1,1,100.1481536874,0.0100000000,2.086254,5
288.411213,100.0800000000,1,-1,1,100.1573040422,0.0100000000,0.035312,1
288.413151,100.0900000000,1,1,1,100.1490410294,0.0100000000,2.092623,6
288.414830,100.0800000000,1,-1,1,100.1547203872,0.0100000000,0.028208,2
288.422447,100.0900000000,1,1,1,100.1470101933,0.0100000000,2.097254,7
288.423368,100.0900000000,1,1,1,100.1575670047,0.0100000000,2.096002,8
288.459498,100.0900000000,1,1,1,100.1762650236,0.0100000000,2.131306,9
288.464134,100.0800000000,1,-1,1,100.1920567939,0.0100000000,0.076047,3
288.464411,100.0900000000,1,1,1,100.1924784055,0.0100000000,2.133654,10
288.477955,100.0900000000,1,1,1,100.1653146841,0.0100000000,2.139081,11
288.483668,100.0900000000,1,1,1,100.1616520220,0.0100000000,2.141306,12
288.493005,100.0900000000,1,1,1,100.1464206861,0.0100000000,1.684551,13
288.508946,100.0900000000,1,1,1,100.1555628635,0.0100000000,1.688720,14
288.509660,100.0900000000,1,1,1,100.1570468943,0.0100000000,1.688731,15
288.510490,100.0900000000,1,1,1,100.1576898850,0.0100000000,0.891573,17
288.515686,100.0900000000,1,1,1,100.1980271258,0.0100000000,0.896689,18
288.524226,100.0900000000,1,1,1,100.1673356278,0.0100000000,0.903347,19
288.527538,100.0900000000,1,1,1,100.1682313242,0.0100000000,0.880727,20
288.533200,100.0900000000,1,1,0,100.1778658491,0.0100000000,0.864024,22
288.542164,100.0800000000,1,-1,1,100.1683973291,0.0100000000,0.152007,3
288.578451,100.0800000000,1,-1,1,100.0642832893,0.0100000000,0.186471,4
288.590152,100.0800000000,1,-1,1,100.0556684343,0.0100000000,0.196991,5
288.591252,100.0800000000,1,-1,1,100.0591431037,0.0100000000,0.197874,6
288.648987,100.0800000000,1,-1,1,100.0215085405,0.0100000000,0.254279,7
288.649833,100.0800000000,1,-1,1,100.0223074504,0.0100000000,0.253616,8
288.658756,100.0800000000,1,-1,1,100.0085172629,0.0100000000,0.260264,9
288.659453,100.0700000000,1,-1,1,100.0084358572,0.0200000000,0.427945,2
288.670326,100.0700000000,1,-1,1,100.0214468872,0.0200000000,0.438171,3
288.677087,100.0700000000,1,-1,1,100.0005591301,0.0200000000,0.444446,4
288.680949,100.0700000000,1,-1,1,100.0204548844,0.0200000000,0.447773,5
288.681361,100.0700000000,1,-1,1,100.0150958543,0.0200000000,0.447065,6
288.691018,100.0700000000,1,-1,1,100.0204048738,0.0200000000,0.456587,7
288.724892,100.0900000000,1,1,0,100.0282436590,0.0200000000,0.438415,23
288.739386,100.0700000000,1,-1,1,100.0515085993,0.0300000000,0.504938,8
288.747843,100.0700000000,1,-1,1,100.0539467312,0.0300000000,0.511987,9
288.748490,100.0700000000,1,-1,1,100.0579172565,0.0300000000,0.511752,10
288.794552,100.1000000000,1,1,1,100.1581140771,0.0200000000,16.978578,54
288.799967,100.1000000000,1,1,1,100.1503534409,0.0200000000,16.881215,56
288.800052,100.0800000000,1,-1,0,100.1503318915,0.0200000000,0.011037,0
288.802383,100.1000000000,1,1,1,100.1494864564,0.0300000000,16.883110,57
288.804865,100.1000000000,1,1,1,100.1484669185,0.0300000000,16.869241,58
288.820537,100.0700000000,1,-1,1,100.1296028103,0.0300000000,0.580180,11
288.849735,100.1000000000,1,1,1,100.1312305460,0.0100000000,16.909681,59
288.849775,100.1000000000,1,1,1,100.1289837373,0.0100000000,16.908417,60
288.850245,100.1000000000,1,1,1,100.1353949379,0.0100000000,15.989541,62
288.852500,100.1000000000,1,1,1,100.1192838074,0.0100000000,15.988262,63
288.856643,100.1000000000,1,1,1,100.1205328297,0.0100000000,15.991413,64
288.872270,100.0900000000,1,-1,1,100.1084810881,0.0100000000,0.032303,0
288.883345,100.1000000000,1,1,1,100.1540545244,0.0100000000,16.016840,65
288.884190,100.1000000000,1,1,1,100.1555491022,0.0100000000,16.017439,66
288.890994,100.1000000000,1,1,1,100.1476731934,0.0100000000,16.006092,67
288.893194,100.1000000000,1,1,1,100.1541315697,0.0100000000,16.004405,68
288.899309,100.1000000000,1,1,1,100.1489597722,0.0100000000,16.009957,69
288.900964,100.1000000000,1,1,1,100.1603713310,0.0100000000,15.660091,68
288.904506,100.1000000000,1,1,1,100.1561494910,0.0100000000,15.662592,69
288.904684,100.1000000000,1,1,1,100.1612775049,0.0100000000,13.090431,68
288.906596,100.0900000000,1,-1,1,100.1716111342,0.0100000000,0.066544,1
288.912606,100.1000000000,1,1,1,100.1526198327,0.0100000000,13.086892,69
288.918474,100.0900000000,1,-1,1,100.1364798138,0.0100000000,0.078404,2
288.922901,100.1000000000,1,1,1,100.1596588922,0.0100000000,13.095853,70
288.923819,100.0900000000,1,-1,1,100.1548957774,0.0100000000,0.082288,3
288.926680,100.1000000000,1,1,1,100.1724792437,0.0100000000,10.134185,68
288.928418,100.1000000000,1,1,1,100.1836828694,0.0100000000,10.135023,69
288.934218,100.1000000000,1,1,1,100.1454798731,0.0100000000,10.022132,70
288.949385,100.1000000000,1,1,1,100.1297352599,0.0100000000,9.803584,76
288.950936,100.1000000000,1,1,1,100.1196601278,0.0100000000,6.533741,76
288.958033,100.1000000000,1,1,1,100.1101130416,0.0100000000,6.539590,77
288.972492,100.1000000000,1,1,1,100.0834741357,0.0100000000,6.552043,78
288.984220,100.1000000000,1,1,1,100.0938715924,0.0100000000,3.025490,29
288.987913,100.0900000000,1,-1,1,100.0884078118,0.0100000000,0.145530,4
288.992966,100.0900000000,1,-1,1,100.1132121446,0.0100000000,0.149397,5
288.998093,100.1000000000,1,1,1,100.1164334142,0.0100000000,3.037661,30
289.002712,100.1000000000,1,1,1,100.1092993679,0.0100000000,3.041897,31
289.004558,100.1000000000,1,1,1,100.1189938232,0.0100000000,2.688539,29
289.020653,100.1000000000,1,1,1,100.1199021894,0.0100000000,2.702863,30
289.023959,100.1000000000,1,1,1,100.1327486243,0.0100000000,2.694160,31
289.028263,100.1000000000,1,1,1,100.1243707807,0.0100000000,2.693275,32
289.029794,100.0900000000,1,-1,1,100.1238406209,0.0100000000,0.186181,6
289.030216,100.1000000000,1,1,1,100.1227081539,0.0100000000,2.230673,33
289.077504,100.1000000000,1,1,1,100.0662727901,0.0100000000,2.265132,34
289.083337,100.0900000000,1,-1,1,100.0570699812,0.0100000000,0.238513,7
289.103151,100.1000000000,1,1,1,100.0272141661,0.0100000000,2.287651,35
289.123033,100.0900000000,1,-1,1,100.0775344178,0.0100000000,0.278168,8
289.137232,100.0900000000,1,-1,1,100.0408839535,0.0100000000,0.291382,9
289.137599,100.0900000000,1,-1,1,100.0438817670,0.0100000000,0.289259,10
289.144793,100.0900000000,1,-1,1,100.0551854638,0.0100000000,0.295357,11
289.145523,100.0900000000,1,-1,1,100.0550118786,0.0100000000,0.291544,12
289.151176,100.0900000000,1,-1,1,100.0486530609,0.0100000000,0.295372,13
289.177789,100.0900000000,1,-1,1,100.0557824558,0.0100000000,0.317252,14
289.179467,100.0900000000,1,-1,1,100.0453299519,0.0100000000,0.316979,15
289.184588,100.0900000000,1,-1,0,100.0568920532,0.0100000000,0.141388,9
289.191779,100.0800000000,1,-1,0,100.0576632179,0.0200000000,0.243909,0
289.193841,100.0800000000,1,-1,0,100.0538216315,0.0200000000,0.220557,1
289.202531,100.0800000000,1,-1,0,100.0531249376,0.0200000000,0.039572,2
289.203985,100.0700000000,1,-1,1,100.0327911459,0.0300000000,0.958458,11
289.204062,100.0700000000,1,-1,1,100.0348552922,0.0300000000,0.953655,12
289.208360,100.0700000000,1,-1,1,100.0042489492,0.0300000000,0.954247,13
289.208612,100.0700000000,1,-1,1,100.0026850835,0.0300000000,0.952762,14
289.210659,100.0700000000,1,-1,1,99.9790068836,0.0300000000,0.953385,15
289.230270,100.0700000000,1,-1,1,99.9751020216,0.0300000000,0.972427,17
289.240048,100.0700000000,1,-1,0,99.9697211361,0.0200000000,0.760197,17
289.245670,100.0700000000,1,-1,0,99.9699843390,0.0200000000,0.638591,18
289.246398,100.0700000000,1,-1,1,99.9662992340,0.0200000000,0.538631,13
289.252195,100.0700000000,1,-1,0,99.9492483338,0.0200000000,0.299579,10
289.253410,100.0700000000,1,-1,0,99.9408086720,0.0200000000,0.206144,11
289.256569,100.0900000000,1,1,0,99.9257296248,0.0200000000,0.022196,0
289.287312,100.0700000000,1,-1,0,99.9589218738,0.0300000000,0.212823,12
289.291747,100.1000000000,1,1,1,99.9466078059,0.0300000000,1.660581,37
289.295794,100.0700000000,1,-1,0,99.9524240331,0.0300000000,0.221252,13
289.296216,100.1000000000,1,1,1,99.9555923671,0.0400000000,1.664596,38
289.324586,100.0800000000,1,1,1,99.9622219788,0.0200000000,0.019041,0
289.327268,100.0600000000,1,-1,0,99.9628230628,0.0200000000,0.903974,1
289.333333,100.0600000000,1,-1,0,99.9510302339,0.0200000000,0.373246,2
289.333345,100.0600000000,1,-1,0,99.9512628427,0.0200000000,0.361855,3
289.336483,100.0500000000,1,-1,0,99.9421056680,0.0300000000,0.226384,0
289.338111,100.0500000000,1,-1,0,99.9362538625,0.0300000000,0.222760,1
289.344266,100.0700000000,1,1,0,99.9362592470,0.0200000000,0.004869,0
289.349233,100.0500000000,1,-1,0,99.9496409257,0.0300000000,0.228497,2
289.354334,100.0500000000,1,-1,0,99.9474595105,0.0300000000,0.198651,3
289.355409,100.0400000000,1,-1,1,99.9422316398,0.0400000000,1.241761,1
289.358109,100.0400000000,1,-1,1,99.9446447114,0.0400000000,1.244286,2
289.363251,100.0400000000,1,-1,1,99.9471678657,0.0400000000,1.245788,3
289.365105,100.0400000000,1,-1,1,99.9331154134,0.0400000000,1.247600,4
289.371428,100.0400000000,1,-1,1,99.9268792961,0.0400000000,1.253528,5
289.373576,100.0400000000,1,-1,1,99.9300194658,0.0400000000,1.255225,6
289.376377,100.0400000000,1,-1,1,99.9260504301,0.0400000000,1.257420,7
289.384219,100.0400000000,1,-1,1,99.9258514992,0.0400000000,1.263502,8
289.384396,100.0400000000,1,-1,1,99.9219187440,0.0400000000,1.263039,9
289.398655,100.0400000000,1,-1,1,99.9436012144,0.0400000000,1.276463,10
289.399802,100.0800000000,1,1,1,99.9433039490,0.0400000000,0.091029,1
289.400285,100.0800000000,1,1,1,99.9443416543,0.0400000000,0.089208,2
289.407599,100.0400000000,1,-1,1,99.9231813761,0.0400000000,1.278408,10
289.410607,100.0400000000,1,-1,1,99.9256693366,0.0400000000,1.270865,11
289.414777,100.0400000000,1,-1,0,99.9301361681,0.0300000000,0.819417,13
289.415174,100.0400000000,1,-1,0,99.9332401406,0.0300000000,0.667906,15
289.417376,100.0400000000,1,-1,0,99.9414331310,0.0300000000,0.300309,15
289.419372,100.0300000000,1,-1,1,99.9480532329,0.0400000000,1.417949,3
289.452477,100.0300000000,1,-1,1,99.9978070063,0.0100000000,1.446617,4
289.461764,100.0300000000,1,-1,1,100.0045099734,0.0100000000,1.455027,5
289.467085,100.0300000000,1,-1,1,100.0207346693,0.0100000000,1.458204,6
289.477541,100.0300000000,1,-1,1,100.0412100525,0.0100000000,1.465805,7
289.497204,100.0400000000,1,1,0,100.0440366336,0.0100000000,0.066978,0
289.508450,100.0600000000,1,1,1,100.0862617623,0.0100000000,0.081979,0
289.511087,100.0500000000,1,-1,0,100.0829317061,0.0100000000,0.005716,0
289.519487,100.0500000000,1,-1,0,100.0687790238,0.0200000000,0.000759,0
289.522055,100.0700000000,1,1,1,100.0627579671,0.0300000000,0.109924,0
289.523585,100.0400000000,1,-1,0,100.0756575953,0.0200000000,0.017782,0
289.524094,100.0600000000,1,1,0,100.0814066876,0.0300000000,0.001033,0
289.551603,100.0600000000,1,-1,1,100.0620889865,0.0100000000,0.024889,0
289.563257,100.0600000000,1,-1,1,100.0449201546,0.0100000000,0.034703,1
289.567668,100.0600000000,1,-1,1,100.0486334003,0.0100000000,0.038939,2
289.576462,100.0600000000,1,-1,1,100.0148314731,0.0100000000,0.046975,3
289.581115,100.0700000000,1,1,1,100.0174544466,0.0100000000,0.156719,1
289.583864,100.0700000000,1,1,1,100.0308270854,0.0100000000,0.158942,2
289.604754,100.0600000000,1,-1,0,100.0241203958,0.0100000000,0.063667,4
289.611895,100.0700000000,1,1,1,100.0307708398,0.0100000000,0.185938,3
289.616478,100.0600000000,1,-1,0,100.0266790275,0.0100000000,0.073109,5
289.634769,100.0600000000,1,-1,0,100.0532543604,0.0100000000,0.009718,0
289.636831,100.0500000000,1,-1,1,100.0404079013,0.0200000000,0.099627,0
289.637499,100.0500000000,1,-1,1,100.0484548532,0.0200000000,0.099017,1
289.649395,100.0700000000,1,1,0,100.0452390266,0.0100000000,0.182938,4
289.669833,100.0600000000,1,-1,1,100.0313100415,0.0100000000,0.025079,0
289.687498,100.0600000000,1,-1,1,100.0478136289,0.0100000000,0.042730,1
289.700780,100.0700000000,1,1,0,100.0448820157,0.0100000000,0.038070,0
289.717033,100.0600000000,1,-1,1,100.0107437178,0.0100000000,0.070202,2
289.730588,100.0600000000,1,-1,1,100.0339807366,0.0100000000,0.083471,3
289.736471,100.0600000000,1,-1,1,100.0208045481,0.0100000000,0.089200,4
289.737390,100.0600000000,1,-1,1,100.0185549400,0.0100000000,0.089891,5
289.779375,100.0700000000,1,1,0,100.0318416348,0.0100000000,0.089059,1
289.787874,100.0600000000,1,-1,1,100.0020602857,0.0200000000,0.139607,6
289.788493,100.0600000000,1,-1,1,99.9959621347,0.0200000000,0.140071,7
289.792213,100.0600000000,1,-1,1,99.9914901726,0.0200000000,0.142459,8
289.792898,100.0600000000,1,-1,1,99.9940186222,0.0200000000,0.141003,9
289.799032,100.0800000000,1,1,1,100.0120511950,0.0200000000,0.486277,3
289.817601,100.0600000000,1,-1,1,100.0146751539,0.0200000000,0.163894,10
289.825220,100.0600000000,1,-1,1,100.0498610051,0.0200000000,0.168741,11
289.825922,100.0600000000,1,-1,1,100.0428752660,0.0200000000,0.166526,12
289.875675,100.0800000000,1,1,1,100.1023789004,0.0200000000,0.464527,1
289.881706,100.0600000000,1,-1,1,100.1014489761,0.0200000000,0.221862,13
289.885732,100.0800000000,1,1,0,100.0941647915,0.0100000000,0.218190,2
289.915600,100.0800000000,1,1,0,100.1380515897,0.0100000000,0.203888,4
289.920543,100.0800000000,1,1,0,100.1225546666,0.0100000000,0.093969,5
289.932583,100.0800000000,1,1,0,100.0960675576,0.0100000000,0.093527,6
289.965859,100.0700000000,1,-1,1,100.0552897580,0.0200000000,0.080333,0
289.973978,100.0900000000,1,1,1,100.0439002225,0.0200000000,0.568310,0
289.999054,100.0700000000,1,-1,1,100.0284859032,0.0200000000,0.113379,1
290.009606,100.0800000000,1,-1,1,100.0333827730,0.0100000000,0.003748,0
290.014659,100.0800000000,1,-1,1,100.0300944417,0.0100000000,0.005605,1
290.016565,100.0800000000,1,-1,1,100.0395595736,0.0100000000,0.002587,1
290.018945,100.0800000000,1,-1,1,100.0363329345,0.0100000000,0.003461,1
290.019617,100.0800000000,1,-1,1,100.0313838517,0.0100000000,0.002777,1
290.026048,100.0800000000,1,-1,1,100.0279395402,0.0100000000,0.008627,2
290.029605,100.0900000000,1,1,1,100.0239285511,0.0100000000,0.623606,1
290.031232,100.0800000000,1,-1,1,100.0248711024,0.0100000000,0.011545,1
290.035200,100.0800000000,1,-1,1,100.0098175843,0.0100000000,0.012512,2
290.035464,100.0800000000,1,-1,1,100.0127834369,0.0100000000,0.006268,2
290.037646,100.0800000000,1,-1,1,100.0081042044,0.0100000000,0.002653,2
290.043893,100.0700000000,1,-1,1,100.0098225491,0.0200000000,0.158102,2
290.052661,100.0700000000,1,-1,1,100.0096992443,0.0200000000,0.165273,3
290.052885,100.0700000000,1,-1,1,100.0152900296,0.0200000000,0.165461,4
290.052975,100.0700000000,1,-1,1,100.0142575409,0.0200000000,0.162476,5
290.055217,100.0700000000,1,-1,1,100.0203167958,0.0200000000,0.164075,6
290.055774,100.0700000000,1,-1,1,100.0160782180,0.0200000000,0.164068,7
290.071373,100.0800000000,1,1,0,100.0186235598,0.0100000000,0.007046,0
290.093436,100.0700000000,1,-1,1,100.0102816641,0.0200000000,0.201645,8
290.095410,100.0700000000,1,-1,1,100.0201397125,0.0200000000,0.184252,9
290.097248,100.0700000000,1,-1,0,100.0216261350,0.0200000000,0.185951,10
290.103479,100.0700000000,1,-1,1,100.0319074957,0.0200000000,0.190564,11
290.107835,100.0700000000,1,-1,1,100.0256768691,0.0200000000,0.011740,2
290.152933,100.0700000000,1,1,0,100.1003627171,0.0100000000,0.038163,0
290.175350,100.0900000000,1,1,1,100.1288054244,0.0300000000,0.767954,2
290.192528,100.0600000000,1,-1,1,100.0721719283,0.0300000000,0.529816,14
290.217730,100.0900000000,1,1,1,100.0372778137,0.0300000000,0.809075,3
290.218728,100.0600000000,1,-1,1,100.0275243540,0.0300000000,0.553678,15
290.228352,100.0800000000,1,-1,1,100.0111069146,0.0100000000,0.003094,0
290.228890,100.0800000000,1,-1,1,100.0172211699,0.0100000000,0.000895,1
290.232169,100.0800000000,1,-1,1,100.0280761292,0.0100000000,0.002070,0
290.232528,100.0800000000,1,1,1,100.0248114077,0.0200000000,0.000055,0
290.251550,100.0800000000,1,-1,1,100.0616909147,0.0100000000,0.013989,0
290.271682,100.0900000000,1,1,1,100.0494689082,0.0100000000,0.862411,4
290.317749,100.0800000000,1,-1,1,100.0293063807,0.0100000000,0.079279,1
290.340467,100.0800000000,1,-1,1,100.0120537235,0.0100000000,0.100723,2
290.341250,100.0900000000,1,1,1,100.0062461908,0.0100000000,0.931448,5
290.357024,100.0800000000,1,-1,1,100.0140633022,0.0100000000,0.111223,3
290.361021,100.0800000000,1,-1,1,100.0269869136,0.0100000000,0.113685,4
290.383907,100.0800000000,1,-1,1,99.9959105246,0.0100000000,0.033961,2
290.397793,100.0600000000,1,-1,1,99.9801056586,0.0100000000,0.730212,16
290.402601,100.0600000000,1,-1,1,100.0066546105,0.0100000000,0.734920,17
290.438635,100.0600000000,1,-1,1,100.0284017759,0.0300000000,0.767107,17
290.443870,100.0600000000,1,-1,1,100.0266444762,0.0300000000,0.772156,18
290.448571,100.0600000000,1,-1,0,100.0149396514,0.0300000000,0.501396,6
290.450088,100.0600000000,1,-1,1,100.0041047772,0.0300000000,0.350322,7
290.461453,100.0600000000,1,-1,0,99.9714161099,0.0300000000,0.214339,6
290.464047,100.0600000000,1,-1,0,99.9789423517,0.0300000000,0.184834,7
290.464347,100.0900000000,1,1,1,99.9813261257,0.0300000000,1.054062,6
290.465038,100.0600000000,1,-1,1,99.9783236112,0.0300000000,0.108525,8
290.465753,100.0500000000,1,-1,1,99.9790534162,0.0400000000,0.926063,2
290.468005,100.0500000000,1,-1,1,99.9799967957,0.0400000000,0.925692,3
290.475230,100.0500000000,1,-1,1,99.9781258469,0.0100000000,0.931135,4
290.477481,100.0500000000,1,-1,1,99.9716683488,0.0100000000,0.932110,5
290.504505,100.0500000000,1,-1,1,100.0072285707,0.0100000000,0.958702,6
290.512990,100.0500000000,1,-1,1,100.0122061302,0.0100000000,0.964540,7
290.517413,100.0500000000,1,-1,0,100.0235931017,0.0100000000,0.376111,6
290.520695,100.0500000000,1,-1,1,100.0199399464,0.0100000000,0.291967,7
290.531790,100.0500000000,1,-1,1,100.0072672334,0.0100000000,0.174040,8
290.544911,100.0400000000,1,-1,0,100.0028049921,0.0200000000,0.565225,0
290.553337,100.0400000000,1,-1,0,99.9963630685,0.0200000000,0.467241,1
290.582796,100.0400000000,1,-1,0,99.9860925452,0.0200000000,0.458455,3
290.591547,100.0400000000,1,-1,1,99.9719258720,0.0200000000,0.224708,3
290.591548,100.0400000000,1,-1,1,99.9723044395,0.0200000000,0.220151,4
290.592646,100.0400000000,1,-1,1,99.9716771367,0.0200000000,0.218996,5
290.618258,100.0400000000,1,1,1,99.9595975502,0.0100000000,0.015612,0
290.620841,100.0300000000,1,-1,1,99.9517440113,0.0100000000,2.604794,8
290.635336,100.0300000000,1,-1,1,99.9384270872,0.0100000000,2.618814,9
290.641917,100.0300000000,1,-1,1,99.9587336490,0.0100000000,2.624911,10
290.662237,100.0300000000,1,-1,0,99.9899706778,0.0100000000,1.908455,8
290.665861,100.0300000000,1,-1,0,99.9874903335,0.0100000000,1.512885,9
